Brand_ID,Brand_Name,Country,Year,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Waste_Production_KG,Recycling_Programs,Product_Lines,Average_Price_USD,Market_Trend,Certifications,Carbon_Footprint_KG,Water_Usage_KG,Recycling_Programs_Encoded
BRAND-4231,Brand_4231,Germany,2023,0.5215430233803332,Tencel,No,1221.22,No,3,273.59,Declining,Fair Trade,235370.0,4425627.12,2
BRAND-4232,Brand_4232,UK,2011,0.5867498006024179,Bamboo Fabric,No,84894.95,No,17,216.98,Declining,GOTS,9950.0,4481610.87,2
BRAND-4233,Brand_4233,France,2014,0.48099938343580895,Recycled Polyester,Yes,16641.45,No,5,186.0,Growing,GOTS,245950.0,3624396.23,2
BRAND-4234,Brand_4234,USA,2022,0.2953628664574366,Hemp,Yes,26052.64,Yes,17,292.92,Growing,GOTS,98530.0,2118064.95,1
BRAND-4235,Brand_4235,Japan,2023,0.577984458832579,Bamboo Fabric,No,52450.87,Yes,20,486.3,Stable,OEKO-TEX,464750.0,986897.93,1
BRAND-4236,Brand_4236,Japan,2016,0.42272394256517165,Tencel,No,5408.39,No,16,134.69,Growing,GOTS,479690.0,1155036.26,2
BRAND-4237,Brand_4237,France,2013,0.3822919381263348,Bamboo Fabric,No,83679.59,Yes,7,185.53,Stable,GOTS,235240.0,813101.57,1
BRAND-4238,Brand_4238,USA,2021,0.5540708133640936,Hemp,No,35572.88,No,10,299.63,Declining,GOTS,310230.0,2368296.17,2
BRAND-4239,Brand_4239,Italy,2015,0.4081760220550191,Vegan Leather,No,31357.49,No,3,77.16,Growing,GOTS,278640.0,2185455.88,2
BRAND-4240,Brand_4240,Japan,2023,0.634046587694581,Bamboo Fabric,Yes,75110.53,Yes,10,377.51,Stable,OEKO-TEX,420190.0,2616602.44,1
BRAND-4241,Brand_4241,China,2024,0.3985403916551915,Vegan Leather,No,75469.39,Yes,9,214.82,Stable,GOTS,76620.0,2849015.31,1
BRAND-4242,Brand_4242,Italy,2012,0.5334964748122354,Recycled Polyester,Yes,68041.58,Yes,7,372.42,Stable,GOTS,390970.0,1219026.49,1
BRAND-4243,Brand_4243,Japan,2014,0.5421813917949457,Vegan Leather,No,79848.11,Yes,2,117.07,Stable,B Corp,325330.0,4149170.39,1
BRAND-4244,Brand_4244,Brazil,2022,0.5729633968663034,Bamboo Fabric,No,61475.84,Yes,11,235.06,Growing,Fair Trade,281840.0,4906167.98,1
BRAND-4245,Brand_4245,India,2015,0.5232675812505744,Vegan Leather,No,46967.89,No,2,217.05,Growing,B Corp,240240.0,2728408.61,2
BRAND-4246,Brand_4246,Australia,2020,0.7933008104346638,Organic Cotton,Yes,95031.75,No,1,299.89,Declining,GOTS,480080.0,2686258.04,2
BRAND-4247,Brand_4247,France,2011,0.5499456611205352,Bamboo Fabric,Yes,2512.6,No,3,459.62,Declining,GOTS,256190.0,2794336.14,2
BRAND-4248,Brand_4248,France,2022,0.6115127416696432,Vegan Leather,No,28449.93,No,7,357.05,Declining,Fair Trade,146040.0,4970243.27,2
BRAND-4249,Brand_4249,Australia,2021,0.6357744854603643,Organic Cotton,Yes,94195.93,No,19,312.79,Stable,B Corp,108380.0,3046678.36,2
BRAND-4250,Brand_4250,Australia,2015,0.2965397773489047,Recycled Polyester,Yes,36243.26,Yes,2,230.29,Stable,OEKO-TEX,58250.0,2697023.77,1
BRAND-4251,Brand_4251,Australia,2024,0.5854658155659122,Organic Cotton,Yes,40987.16,No,19,348.95,Stable,OEKO-TEX,139780.0,3951004.14,2
BRAND-4252,Brand_4252,Brazil,2023,0.35614213565372,Hemp,No,87092.37,Yes,18,74.28,Growing,Fair Trade,197000.0,1648665.09,1
BRAND-4253,Brand_4253,Italy,2010,0.2536028813717003,Organic Cotton,Yes,3277.33,No,17,84.86,Declining,B Corp,294260.0,122046.05,2
BRAND-4254,Brand_4254,Australia,2022,0.6565916628975329,Recycled Polyester,No,76628.07,Yes,12,428.57,Growing,B Corp,445750.0,2218907.19,1
BRAND-4255,Brand_4255,China,2015,0.3552630634001269,Bamboo Fabric,No,43288.96,Yes,2,331.6,Declining,B Corp,250310.0,577144.45,1
BRAND-4256,Brand_4256,France,2019,0.3782652789731705,Hemp,Yes,43157.64,No,17,418.23,Declining,GOTS,5750.0,144455.26,2
BRAND-4257,Brand_4257,India,2014,0.4870731485626203,Tencel,No,56326.04,No,15,148.9,Growing,GOTS,148460.0,3145407.76,2
BRAND-4258,Brand_4258,Italy,2015,0.6548815899580257,Bamboo Fabric,No,99541.18,Yes,15,377.23,Growing,GOTS,154960.0,4505892.12,1
BRAND-4259,Brand_4259,Australia,2021,0.21351514866792612,Vegan Leather,Yes,7838.76,No,19,84.99,Declining,B Corp,92410.0,1088067.82,2
BRAND-4260,Brand_4260,Japan,2014,0.4453159674603845,Hemp,No,40829.2,Yes,9,463.64,Declining,B Corp,238380.0,1313375.79,1
BRAND-4261,Brand_4261,Germany,2013,0.5034211583726357,Tencel,No,29411.8,No,2,151.68,Declining,GOTS,133140.0,4950773.29,2
BRAND-4262,Brand_4262,France,2014,0.3505604281031761,Recycled Polyester,Yes,35922.47,Yes,10,307.73,Growing,Fair Trade,225180.0,1348676.34,1
BRAND-4263,Brand_4263,UK,2023,0.7225056124679744,Recycled Polyester,Yes,26822.1,No,4,417.96,Growing,GOTS,415290.0,4018994.26,2
BRAND-4264,Brand_4264,Italy,2020,0.5082879982808867,Vegan Leather,Yes,38587.11,No,4,432.15,Declining,B Corp,58620.0,2405452.26,2
BRAND-4265,Brand_4265,Brazil,2024,0.3788795523312043,Hemp,No,9558.02,Yes,2,371.56,Stable,Fair Trade,109680.0,3744073.07,1
BRAND-4266,Brand_4266,Australia,2021,0.524969653858224,Organic Cotton,Yes,79710.02,Yes,9,472.67,Stable,B Corp,264650.0,680322.57,1
BRAND-4267,Brand_4267,Brazil,2022,0.5003304880555819,Recycled Polyester,No,56891.27,No,10,164.3,Declining,B Corp,347600.0,1229251.52,2
BRAND-4268,Brand_4268,Japan,2024,0.33786127832251844,Bamboo Fabric,No,54958.28,Yes,15,58.29,Growing,Fair Trade,14480.0,4870264.33,1
BRAND-4269,Brand_4269,India,2013,0.3623864234954163,Vegan Leather,Yes,49665.73,Yes,11,272.91,Growing,GOTS,92470.0,2611095.01,1
BRAND-4270,Brand_4270,France,2010,0.4350619785009393,Vegan Leather,Yes,64158.75,No,7,354.07,Stable,B Corp,40100.0,610522.37,2
BRAND-4271,Brand_4271,Italy,2010,0.7587813974616943,Bamboo Fabric,No,37093.73,No,3,484.16,Stable,GOTS,365010.0,4076068.71,2
BRAND-4272,Brand_4272,UK,2015,0.47616867812480423,Recycled Polyester,No,59508.1,Yes,7,354.18,Stable,OEKO-TEX,417820.0,369455.24,1
BRAND-4273,Brand_4273,France,2014,0.6357068843232927,Recycled Polyester,No,28088.32,No,8,462.44,Declining,GOTS,108250.0,4768213.39,2
BRAND-4274,Brand_4274,India,2011,0.3954794538341422,Vegan Leather,No,40642.4,Yes,12,277.86,Declining,GOTS,412740.0,476915.03,1
BRAND-4275,Brand_4275,Italy,2015,0.5938155439896886,Tencel,Yes,17695.55,No,9,221.43,Growing,OEKO-TEX,465750.0,3342145.26,2
BRAND-4276,Brand_4276,Japan,2015,0.34944470804107264,Organic Cotton,No,26201.06,Yes,10,47.67,Declining,GOTS,337980.0,3400430.07,1
BRAND-4277,Brand_4277,Germany,2018,0.7187071157422322,Hemp,No,82229.41,No,18,408.01,Stable,OEKO-TEX,342770.0,2015901.31,2
BRAND-4278,Brand_4278,UK,2017,0.3942350064600495,Organic Cotton,Yes,44207.84,Yes,6,49.73,Declining,GOTS,466680.0,2122072.37,1
BRAND-4279,Brand_4279,France,2017,0.7471007051007273,Organic Cotton,No,99909.17,No,3,424.91,Stable,Fair Trade,230090.0,2684297.41,2
BRAND-4280,Brand_4280,UK,2011,0.4726591962320118,Bamboo Fabric,No,87796.03,Yes,13,55.86,Growing,GOTS,266940.0,3532816.3,1
BRAND-4281,Brand_4281,China,2021,0.6727600712880787,Hemp,Yes,60492.05,No,6,137.56,Stable,GOTS,396230.0,4436645.3,2
BRAND-4282,Brand_4282,Germany,2016,0.38803161207375114,Recycled Polyester,No,39898.27,Yes,2,222.5,Stable,OEKO-TEX,461500.0,448444.46,1
BRAND-4283,Brand_4283,Brazil,2016,0.8023593224398599,Hemp,No,97200.42,No,16,258.53,Stable,OEKO-TEX,388820.0,4118659.35,2
BRAND-4284,Brand_4284,Italy,2018,0.8575368421892916,Bamboo Fabric,No,57929.41,No,14,447.8,Stable,GOTS,496510.0,4156720.91,2
BRAND-4285,Brand_4285,Australia,2023,0.10200081252531576,Tencel,No,10264.72,Yes,3,68.64,Growing,Fair Trade,197660.0,225530.91,1
BRAND-4286,Brand_4286,USA,2013,0.552609896677101,Hemp,No,23212.65,No,16,460.48,Declining,B Corp,426700.0,95558.85,2
BRAND-4287,Brand_4287,China,2013,0.3723181931768115,Organic Cotton,Yes,8350.25,No,10,84.14,Growing,OEKO-TEX,498160.0,301618.59,2
BRAND-4288,Brand_4288,Australia,2022,0.42026703878019633,Bamboo Fabric,No,12428.77,No,17,104.46,Stable,B Corp,109040.0,4799440.09,2
BRAND-4289,Brand_4289,India,2015,0.4442466556996264,Vegan Leather,Yes,60662.83,No,18,131.97,Growing,B Corp,267230.0,1019353.84,2
BRAND-4290,Brand_4290,USA,2021,0.42086348020592534,Recycled Polyester,Yes,16628.48,No,1,228.91,Growing,GOTS,145990.0,2926789.42,2
BRAND-4291,Brand_4291,UK,2024,0.41111970300480083,Recycled Polyester,Yes,14747.68,No,19,201.07,Growing,GOTS,332030.0,1237736.69,2
BRAND-4292,Brand_4292,Germany,2021,0.6943189411032709,Organic Cotton,No,94837.87,Yes,4,208.0,Growing,Fair Trade,415750.0,4712920.6,1
BRAND-4293,Brand_4293,India,2014,0.46866749074116576,Tencel,Yes,34664.6,Yes,3,214.78,Growing,GOTS,371860.0,3372893.49,1
BRAND-4294,Brand_4294,Italy,2017,0.4951991930002727,Recycled Polyester,No,49482.18,Yes,13,245.61,Stable,B Corp,265880.0,3931518.91,1
BRAND-4295,Brand_4295,Italy,2010,0.529756741616013,Vegan Leather,No,43076.79,Yes,17,362.03,Stable,OEKO-TEX,497300.0,1422922.79,1
BRAND-4296,Brand_4296,India,2019,0.5504730238609084,Vegan Leather,Yes,8666.77,No,15,480.37,Stable,OEKO-TEX,193210.0,2915036.46,2
BRAND-4297,Brand_4297,France,2024,0.5881103633328678,Bamboo Fabric,Yes,25555.38,Yes,16,280.96,Declining,GOTS,448910.0,4848200.37,1
BRAND-4298,Brand_4298,Brazil,2011,0.46144830303955453,Vegan Leather,No,1841.56,No,18,405.95,Declining,B Corp,127600.0,2838357.9,2
BRAND-4299,Brand_4299,China,2012,0.3951301159810743,Organic Cotton,Yes,40985.03,Yes,20,318.86,Growing,Fair Trade,51830.0,3653059.25,1
BRAND-4300,Brand_4300,USA,2024,0.5911028755484027,Organic Cotton,Yes,81249.71,Yes,16,409.43,Stable,GOTS,232330.0,2970625.91,1
BRAND-4301,Brand_4301,Germany,2012,0.5679741901983866,Organic Cotton,Yes,91254.75,Yes,14,367.28,Declining,GOTS,123740.0,3524442.57,1
BRAND-4302,Brand_4302,UK,2010,0.4012903853443903,Bamboo Fabric,No,96788.38,Yes,9,310.74,Stable,OEKO-TEX,150350.0,98325.56,1
BRAND-4303,Brand_4303,India,2021,0.5531919588031584,Organic Cotton,Yes,38946.65,Yes,8,403.44,Stable,OEKO-TEX,329950.0,3366406.12,1
BRAND-4304,Brand_4304,India,2015,0.4498943498466603,Hemp,No,4840.94,No,8,190.68,Stable,Fair Trade,144060.0,4538918.24,2
BRAND-4305,Brand_4305,China,2011,0.22657528749064335,Hemp,No,10050.05,Yes,14,276.06,Declining,B Corp,244540.0,188236.76,1
BRAND-4306,Brand_4306,Australia,2024,0.49039171741286947,Vegan Leather,No,64196.25,Yes,16,258.12,Declining,GOTS,135570.0,4278557.99,1
BRAND-4307,Brand_4307,Germany,2018,0.27687050959577064,Organic Cotton,Yes,12131.21,No,16,39.57,Stable,GOTS,167180.0,1919498.87,2
BRAND-4308,Brand_4308,Germany,2014,0.6941987659113329,Hemp,Yes,88249.75,Yes,4,342.94,Declining,GOTS,485170.0,2925687.69,1
BRAND-4309,Brand_4309,UK,2022,0.244858768465852,Bamboo Fabric,No,14483.37,Yes,19,20.33,Declining,GOTS,61320.0,4872155.71,1
BRAND-4310,Brand_4310,Italy,2021,0.8406463965668506,Organic Cotton,No,49288.04,No,9,491.52,Declining,GOTS,408000.0,4666637.81,2
BRAND-4311,Brand_4311,India,2020,0.7456450760384952,Bamboo Fabric,Yes,72481.43,No,6,473.37,Declining,GOTS,334690.0,2458975.24,2
BRAND-4312,Brand_4312,Brazil,2016,0.5761360036283348,Bamboo Fabric,No,41498.61,No,1,85.33,Stable,GOTS,382660.0,4051092.15,2
BRAND-4313,Brand_4313,USA,2012,0.39078306409758157,Hemp,Yes,53733.1,Yes,12,44.93,Stable,OEKO-TEX,360330.0,2696054.29,1
BRAND-4314,Brand_4314,USA,2016,0.285016061576584,Organic Cotton,Yes,28282.0,Yes,15,286.14,Declining,GOTS,246590.0,373160.1,1
BRAND-4315,Brand_4315,Australia,2021,0.7600565062644119,Organic Cotton,Yes,72749.25,No,8,411.23,Declining,GOTS,298930.0,3757155.55,2
BRAND-4316,Brand_4316,France,2022,0.6810559796951975,Recycled Polyester,Yes,22227.52,No,1,429.14,Declining,Fair Trade,342690.0,3996430.51,2
BRAND-4317,Brand_4317,Brazil,2018,0.5519775041325744,Recycled Polyester,Yes,43642.46,Yes,16,492.45,Declining,GOTS,369340.0,1778220.9,1
BRAND-4318,Brand_4318,India,2020,0.6247991848962856,Organic Cotton,Yes,44829.82,No,5,323.8,Stable,GOTS,411660.0,2108827.46,2
BRAND-4319,Brand_4319,UK,2017,0.5296194150529377,Vegan Leather,No,20209.02,No,8,425.87,Growing,GOTS,37990.0,4038259.08,2
BRAND-4320,Brand_4320,Italy,2020,0.2648884952406366,Bamboo Fabric,Yes,16678.7,Yes,20,95.58,Stable,GOTS,351910.0,1468925.65,1
BRAND-4321,Brand_4321,Australia,2019,0.784065317742619,Hemp,Yes,10840.05,No,2,481.67,Growing,OEKO-TEX,497260.0,4605790.87,2
BRAND-4322,Brand_4322,Italy,2010,0.5602558358739633,Recycled Polyester,No,88503.72,No,5,239.67,Declining,GOTS,151480.0,2088150.64,2
BRAND-4323,Brand_4323,France,2021,0.5380540884263271,Tencel,Yes,79458.12,No,5,78.26,Declining,GOTS,497280.0,288966.35,2
BRAND-4324,Brand_4324,Brazil,2018,0.46369932035514183,Vegan Leather,Yes,79032.7,Yes,4,129.82,Declining,OEKO-TEX,411970.0,1548149.03,1
BRAND-4325,Brand_4325,Italy,2018,0.5474504625868729,Bamboo Fabric,No,64463.82,Yes,20,383.67,Declining,B Corp,129820.0,4196922.98,1
BRAND-4326,Brand_4326,USA,2019,0.5790864582485431,Vegan Leather,No,52281.06,No,9,394.25,Stable,OEKO-TEX,361240.0,553521.76,2
BRAND-4327,Brand_4327,Australia,2019,0.1766335289200043,Organic Cotton,No,37317.56,Yes,11,137.37,Growing,B Corp,150410.0,190223.42,1
BRAND-4328,Brand_4328,USA,2015,0.5918999593059151,Recycled Polyester,Yes,97806.88,No,1,153.05,Stable,GOTS,415870.0,533497.84,2
BRAND-4329,Brand_4329,Brazil,2024,0.7916829539594208,Bamboo Fabric,Yes,77702.73,No,16,212.14,Stable,B Corp,433790.0,4900335.96,2
BRAND-4330,Brand_4330,Germany,2019,0.6506159170009755,Hemp,Yes,98349.82,No,3,472.19,Declining,GOTS,200000.0,557120.14,2
BRAND-4331,Brand_4331,UK,2015,0.5071915285736902,Tencel,Yes,88685.69,No,2,112.49,Stable,GOTS,122710.0,2595007.97,2
BRAND-4332,Brand_4332,Brazil,2013,0.4475148425763755,Bamboo Fabric,Yes,62452.43,Yes,6,166.81,Growing,OEKO-TEX,397680.0,1791902.37,1
BRAND-4333,Brand_4333,Japan,2018,0.40704463412315595,Tencel,Yes,81623.16,Yes,1,263.29,Stable,GOTS,142870.0,1545663.43,1
BRAND-4334,Brand_4334,Italy,2018,0.4947107022415933,Vegan Leather,Yes,79593.46,Yes,6,299.39,Growing,Fair Trade,383320.0,677736.02,1
BRAND-4335,Brand_4335,Australia,2021,0.2787328045177785,Tencel,No,8040.59,No,8,107.22,Growing,GOTS,274770.0,370661.49,2
BRAND-4336,Brand_4336,France,2024,0.525770805157109,Tencel,No,70260.95,Yes,8,285.71,Stable,B Corp,296160.0,2809960.72,1
BRAND-4337,Brand_4337,China,2017,0.4562082206106537,Tencel,Yes,1693.78,No,11,137.79,Growing,B Corp,448450.0,2319857.53,2
BRAND-4338,Brand_4338,Italy,2024,0.41056339405689146,Organic Cotton,No,41953.92,No,2,47.28,Stable,GOTS,327410.0,1530482.71,2
BRAND-4339,Brand_4339,France,2024,0.14275293694574395,Organic Cotton,Yes,7265.5,Yes,10,111.21,Declining,GOTS,185970.0,895951.92,1
BRAND-4340,Brand_4340,USA,2012,0.7390667914817534,Tencel,No,96175.31,Yes,11,283.03,Declining,B Corp,470010.0,4247240.51,1
BRAND-4341,Brand_4341,USA,2021,0.4060432853339714,Recycled Polyester,No,32288.48,Yes,12,483.02,Stable,B Corp,154550.0,1559614.65,1
BRAND-4342,Brand_4342,Italy,2022,0.5916613928604892,Recycled Polyester,Yes,70792.74,No,8,393.17,Stable,B Corp,15800.0,3380338.87,2
BRAND-4343,Brand_4343,China,2014,0.42954911106417326,Hemp,No,74466.63,Yes,3,105.69,Stable,OEKO-TEX,48260.0,4974603.22,1
BRAND-4344,Brand_4344,Brazil,2012,0.43322137134060257,Bamboo Fabric,No,64027.78,Yes,7,138.46,Stable,GOTS,227800.0,3421338.4,1
BRAND-4345,Brand_4345,UK,2016,0.556313411532964,Organic Cotton,Yes,80732.4,No,11,160.69,Stable,GOTS,370700.0,1015513.64,2
BRAND-4346,Brand_4346,USA,2024,0.7522429229203387,Recycled Polyester,Yes,65743.07,No,7,330.1,Declining,GOTS,304820.0,4734033.83,2
BRAND-4347,Brand_4347,India,2020,0.65682290976705,Recycled Polyester,No,97522.23,No,2,278.02,Growing,B Corp,290500.0,1852608.45,2
BRAND-4348,Brand_4348,China,2021,0.21492696763108612,Recycled Polyester,No,39170.74,Yes,11,20.23,Growing,OEKO-TEX,180200.0,1824624.58,1
BRAND-4349,Brand_4349,Japan,2012,0.49025777833281736,Hemp,Yes,18964.77,Yes,13,380.31,Declining,GOTS,433530.0,2249182.14,1
BRAND-4350,Brand_4350,Germany,2017,0.49934966330300334,Hemp,No,80958.73,No,2,183.52,Growing,GOTS,103720.0,2262580.63,2
BRAND-4351,Brand_4351,France,2020,0.44114374853673666,Tencel,Yes,37284.97,Yes,13,131.11,Stable,B Corp,338210.0,3884001.35,1
BRAND-4352,Brand_4352,USA,2023,0.2796653233617369,Hemp,No,16382.57,No,14,244.51,Declining,OEKO-TEX,101130.0,282499.15,2
BRAND-4353,Brand_4353,USA,2017,0.44474357894457994,Tencel,No,83426.54,Yes,3,49.31,Stable,Fair Trade,212340.0,3786040.71,1
BRAND-4354,Brand_4354,UK,2012,0.2776395875927672,Tencel,Yes,64409.19,Yes,14,22.0,Growing,B Corp,314870.0,503050.98,1
BRAND-4355,Brand_4355,Japan,2018,0.4283975733469596,Hemp,No,28975.21,No,11,87.4,Stable,OEKO-TEX,385010.0,1548425.86,2
BRAND-4356,Brand_4356,Japan,2024,0.5485072588947534,Hemp,Yes,78146.33,Yes,7,379.61,Stable,B Corp,183480.0,3040795.7,1
BRAND-4357,Brand_4357,Brazil,2021,0.4478101569738613,Vegan Leather,No,77792.66,No,5,124.43,Declining,OEKO-TEX,70250.0,2301463.45,2
BRAND-4358,Brand_4358,Brazil,2023,0.19715481683214323,Hemp,No,5938.57,Yes,16,306.29,Stable,GOTS,74260.0,1175304.92,1
BRAND-4359,Brand_4359,Italy,2021,0.30735264663005313,Vegan Leather,No,26898.85,Yes,6,97.44,Stable,Fair Trade,472710.0,611162.29,1
BRAND-4360,Brand_4360,Brazil,2014,0.5038929787035228,Tencel,No,73527.14,Yes,12,21.47,Stable,GOTS,448660.0,3426882.62,1
BRAND-4361,Brand_4361,Japan,2012,0.20123850779701283,Bamboo Fabric,No,49407.46,Yes,7,64.69,Stable,GOTS,177570.0,590165.75,1
BRAND-4362,Brand_4362,China,2022,0.4675154198377548,Bamboo Fabric,Yes,33345.95,No,12,240.78,Stable,OEKO-TEX,296660.0,1427611.62,2
BRAND-4363,Brand_4363,Italy,2010,0.44746878794746225,Tencel,Yes,72504.67,Yes,16,489.03,Growing,Fair Trade,173520.0,168052.1,1
BRAND-4364,Brand_4364,Brazil,2018,0.5164301399450685,Vegan Leather,No,10674.9,No,1,370.15,Stable,Fair Trade,485080.0,324712.94,2
BRAND-4365,Brand_4365,Italy,2016,0.46660360166363724,Tencel,Yes,56166.45,Yes,8,169.27,Growing,Fair Trade,222670.0,4237347.49,1
BRAND-4366,Brand_4366,UK,2016,0.6678077235846777,Organic Cotton,No,69760.48,No,7,326.62,Stable,Fair Trade,149430.0,4372923.44,2
BRAND-4367,Brand_4367,USA,2014,0.6382200784660804,Bamboo Fabric,Yes,83534.62,Yes,8,468.97,Declining,OEKO-TEX,414020.0,1387795.97,1
BRAND-4368,Brand_4368,Japan,2017,0.508957647914517,Tencel,Yes,43571.41,Yes,8,69.44,Stable,Fair Trade,448390.0,4523310.75,1
BRAND-4369,Brand_4369,Germany,2023,0.6347103632208542,Tencel,No,61901.17,No,20,434.8,Stable,B Corp,211030.0,2320460.8,2
BRAND-4370,Brand_4370,UK,2012,0.39709141065062614,Vegan Leather,Yes,45890.69,Yes,17,216.14,Declining,Fair Trade,162130.0,3416993.61,1
BRAND-4371,Brand_4371,Australia,2021,0.7015182880022177,Tencel,No,75947.43,No,4,373.77,Growing,B Corp,93970.0,4831575.79,2
BRAND-4372,Brand_4372,UK,2014,0.48926733162071545,Vegan Leather,Yes,60011.13,Yes,15,143.9,Stable,Fair Trade,211130.0,4900566.4,1
BRAND-4373,Brand_4373,Germany,2016,0.7186896284077278,Bamboo Fabric,Yes,45838.27,No,13,493.72,Stable,OEKO-TEX,324340.0,3113742.92,2
BRAND-4374,Brand_4374,USA,2018,0.6162245382620255,Tencel,Yes,83357.69,Yes,2,440.29,Growing,B Corp,61230.0,4787101.58,1
BRAND-4375,Brand_4375,Italy,2024,0.592736896662343,Organic Cotton,Yes,43324.0,No,14,206.71,Declining,OEKO-TEX,312270.0,3742192.35,2
BRAND-4376,Brand_4376,Germany,2017,0.48648219725057296,Tencel,Yes,18197.0,No,6,352.02,Stable,B Corp,358710.0,786989.11,2
BRAND-4377,Brand_4377,Australia,2018,0.45229538002348413,Vegan Leather,No,37288.46,No,11,319.75,Growing,B Corp,256790.00000000003,487346.1,2
BRAND-4378,Brand_4378,India,2016,0.1861820831918364,Recycled Polyester,Yes,72442.54,Yes,8,56.22,Declining,GOTS,62490.0,376066.7,1
BRAND-4379,Brand_4379,Japan,2019,0.19581181802616318,Recycled Polyester,Yes,35732.13,Yes,20,87.95,Declining,Fair Trade,28460.0,2413657.91,1
BRAND-4380,Brand_4380,India,2024,0.5203074311739138,Organic Cotton,Yes,46920.31,No,19,226.79,Declining,GOTS,444670.0,510702.04,2
BRAND-4381,Brand_4381,Australia,2012,0.5950085014957763,Organic Cotton,Yes,11085.58,No,5,350.82,Declining,B Corp,389960.0,3102149.1,2
BRAND-4382,Brand_4382,Brazil,2019,0.48194515151749884,Bamboo Fabric,No,14276.54,No,1,258.92,Growing,B Corp,312780.0,2325307.14,2
BRAND-4383,Brand_4383,France,2022,0.8601086811371846,Vegan Leather,No,57503.32,No,20,477.78,Growing,GOTS,418000.0,4707017.36,2
BRAND-4384,Brand_4384,Germany,2012,0.33160140251810233,Hemp,No,11834.66,Yes,17,453.42,Declining,GOTS,39910.0,2488704.85,1
BRAND-4385,Brand_4385,China,2013,0.7239001838853187,Vegan Leather,Yes,91642.09,No,3,497.57,Growing,OEKO-TEX,81270.0,3347307.12,2
BRAND-4386,Brand_4386,Japan,2014,0.5517741735607373,Organic Cotton,Yes,35868.1,Yes,7,111.13,Declining,B Corp,496110.0,4882548.23,1
BRAND-4387,Brand_4387,Australia,2020,0.4640527975871799,Tencel,Yes,45629.01,No,3,157.71,Declining,Fair Trade,318270.0,1397404.74,2
BRAND-4388,Brand_4388,China,2021,0.573627290379641,Tencel,No,95556.99,No,4,82.25,Stable,B Corp,434080.0,823370.91,2
BRAND-4389,Brand_4389,Japan,2023,0.32477587552938525,Tencel,No,59807.76,Yes,5,322.23,Growing,Fair Trade,119740.0,530839.85,1
BRAND-4390,Brand_4390,UK,2024,0.5207174721422276,Organic Cotton,Yes,69448.6,Yes,10,491.59,Stable,Fair Trade,211090.0,1442793.6,1
BRAND-4391,Brand_4391,China,2013,0.766967772432417,Hemp,Yes,80537.42,No,18,353.33,Growing,GOTS,226860.0,4845439.43,2
BRAND-4392,Brand_4392,China,2011,0.4155133718322678,Hemp,Yes,63921.07,Yes,11,64.48,Declining,GOTS,277650.0,3331399.33,1
BRAND-4393,Brand_4393,Brazil,2017,0.6171300752247102,Tencel,Yes,70915.9,Yes,18,218.49,Growing,GOTS,480490.0,3532847.03,1
BRAND-4394,Brand_4394,Japan,2015,0.5505330903016389,Recycled Polyester,No,79524.81,No,2,22.69,Stable,Fair Trade,289500.0,3218264.69,2
BRAND-4395,Brand_4395,Germany,2021,0.5835406909777533,Organic Cotton,Yes,90139.03,Yes,9,80.15,Declining,B Corp,425370.0,3880128.7,1
BRAND-4396,Brand_4396,Italy,2016,0.3913253067142832,Recycled Polyester,Yes,35833.04,Yes,16,85.25,Stable,GOTS,375130.0,3026771.78,1
BRAND-4397,Brand_4397,China,2018,0.7934711772829822,Bamboo Fabric,Yes,96735.38,No,6,276.08,Stable,OEKO-TEX,271040.0,4957213.45,2
BRAND-4398,Brand_4398,China,2015,0.5429436205071964,Bamboo Fabric,Yes,26602.88,No,7,458.18,Growing,GOTS,188760.0,2142696.66,2
BRAND-4399,Brand_4399,India,2014,0.5094419770484379,Hemp,Yes,70347.66,Yes,19,108.87,Stable,OEKO-TEX,267730.0,4604647.14,1
BRAND-4400,Brand_4400,Germany,2013,0.4755333594837303,Hemp,Yes,75529.36,No,14,320.94,Declining,GOTS,96450.0,668961.77,2
BRAND-4401,Brand_4401,Germany,2013,0.4082546772602904,Tencel,No,16585.39,Yes,8,270.6,Stable,GOTS,196960.0,4187139.16,1
BRAND-4402,Brand_4402,France,2021,0.6637996746878951,Hemp,No,64639.12,Yes,14,499.43,Stable,Fair Trade,414010.0,2542444.79,1
BRAND-4403,Brand_4403,Japan,2015,0.31464825781433403,Bamboo Fabric,Yes,17551.35,Yes,2,173.5,Declining,OEKO-TEX,39450.0,4789251.96,1
BRAND-4404,Brand_4404,Germany,2019,0.5557475028418238,Vegan Leather,No,40025.45,Yes,6,438.01,Stable,B Corp,387210.0,2427710.91,1
BRAND-4405,Brand_4405,Germany,2018,0.40145463254074953,Recycled Polyester,Yes,49850.67,Yes,20,287.64,Growing,OEKO-TEX,95840.0,3228247.79,1
BRAND-4406,Brand_4406,Italy,2014,0.6316990140545425,Organic Cotton,Yes,98307.27,Yes,17,425.95,Declining,B Corp,306830.0,2045665.55,1
BRAND-4407,Brand_4407,Germany,2011,0.3191090155097025,Tencel,No,29056.85,Yes,11,215.18,Stable,GOTS,399800.0,248190.77,1
